Finished epoch:44 | Loss : 0.1300 | Learning Rate: 0.025 | Eval loss: 0.15393489599227905
Finished epoch:45 | Loss : 0.1338 | Learning Rate: 0.025 | Eval loss: 0.13224557042121887
Finished epoch:46 | Loss : 0.1389 | Learning Rate: 0.025 | Eval loss: 0.13465875387191772
Finished epoch:47 | Loss : 0.1320 | Learning Rate: 0.0125 | Eval loss: 0.13486891984939575
Finished epoch:48 | Loss : 0.1894 | Learning Rate: 0.0125 | Eval loss: 0.1522214114665985
Finished epoch:49 | Loss : 0.1380 | Learning Rate: 0.0125 | Eval loss: 0.13833558559417725
Finished epoch:50 | Loss : 0.1355 | Learning Rate: 0.0125 | Eval loss: 0.1353583037853241
Finished epoch:51 | Loss : 0.1390 | Learning Rate: 0.0125 | Eval loss: 0.12925317883491516
Finished epoch:52 | Loss : 0.1333 | Learning Rate: 0.0125 | Eval loss: 0.12891335785388947
Finished epoch:53 | Loss : 0.1305 | Learning Rate: 0.0125 | Eval loss: 0.13332980871200562
Finished epoch:54 | Loss : 0.1317 | Learning Rate: 0.0125 | Eval loss: 0.1292797029018402
Finished epoch:55 | Loss : 0.1245 | Learning Rate: 0.0125 | Eval loss: 0.13309164345264435
Finished epoch:56 | Loss : 0.1326 | Learning Rate: 0.0125 | Eval loss: 0.13236135244369507
Finished epoch:57 | Loss : 0.1253 | Learning Rate: 0.0125 | Eval loss: 0.12591692805290222
Finished epoch:58 | Loss : 0.1339 | Learning Rate: 0.0125 | Eval loss: 0.12553811073303223
Finished epoch:59 | Loss : 0.1320 | Learning Rate: 0.0125 | Eval loss: 0.12284211814403534
Finished epoch:60 | Loss : 0.1217 | Learning Rate: 0.0125 | Eval loss: 0.12727798521518707
Finished epoch:61 | Loss : 0.1264 | Learning Rate: 0.0125 | Eval loss: 0.11980295926332474
Finished epoch:62 | Loss : 0.1229 | Learning Rate: 0.0125 | Eval loss: 0.16910022497177124
Finished epoch:63 | Loss : 0.1390 | Learning Rate: 0.0125 | Eval loss: 0.17658878862857819
Finished epoch:64 | Loss : 0.1363 | Learning Rate: 0.0125 | Eval loss: 0.12964484095573425
Finished epoch:65 | Loss : 0.1271 | Learning Rate: 0.0125 | Eval loss: 0.11925876885652542
Finished epoch:66 | Loss : 0.1244 | Learning Rate: 0.0125 | Eval loss: 0.12677085399627686
Finished epoch:67 | Loss : 0.1264 | Learning Rate: 0.0125 | Eval loss: 0.11983765661716461
Finished epoch:68 | Loss : 0.1271 | Learning Rate: 0.0125 | Eval loss: 0.11920884996652603
Finished epoch:69 | Loss : 0.1286 | Learning Rate: 0.00625 | Eval loss: 0.12234455347061157
Finished epoch:70 | Loss : 0.1393 | Learning Rate: 0.00625 | Eval loss: 0.12984000146389008
Finished epoch:71 | Loss : 0.1306 | Learning Rate: 0.00625 | Eval loss: 0.12394589185714722
Finished epoch:72 | Loss : 0.1231 | Learning Rate: 0.00625 | Eval loss: 0.1257658302783966
Finished epoch:73 | Loss : 0.1315 | Learning Rate: 0.00625 | Eval loss: 0.12373949587345123
Finished epoch:74 | Loss : 0.1212 | Learning Rate: 0.00625 | Eval loss: 0.12148913741111755
Finished epoch:75 | Loss : 0.1165 | Learning Rate: 0.00625 | Eval loss: 0.11495056003332138
Finished epoch:76 | Loss : 0.1258 | Learning Rate: 0.00625 | Eval loss: 0.11456795781850815
Finished epoch:77 | Loss : 0.1220 | Learning Rate: 0.00625 | Eval loss: 0.11618046462535858
Finished epoch:78 | Loss : 0.1148 | Learning Rate: 0.00625 | Eval loss: 0.12170033901929855
Finished epoch:79 | Loss : 0.1134 | Learning Rate: 0.00625 | Eval loss: 0.11875218152999878
Finished epoch:80 | Loss : 0.1144 | Learning Rate: 0.00625 | Eval loss: 0.11797692626714706
Finished epoch:81 | Loss : 0.1129 | Learning Rate: 0.00625 | Eval loss: 0.11681552976369858
Finished epoch:82 | Loss : 0.1172 | Learning Rate: 0.00625 | Eval loss: 0.11895488947629929
Finished epoch:83 | Loss : 0.1201 | Learning Rate: 0.00625 | Eval loss: 0.11421620100736618
Finished epoch:84 | Loss : 0.1174 | Learning Rate: 0.003125 | Eval loss: 0.11251629889011383
Finished epoch:85 | Loss : 0.1261 | Learning Rate: 0.003125 | Eval loss: 0.11828316748142242
Finished epoch:86 | Loss : 0.1138 | Learning Rate: 0.003125 | Eval loss: 0.11695094406604767
Finished epoch:87 | Loss : 0.1190 | Learning Rate: 0.003125 | Eval loss: 0.1152871698141098
Finished epoch:88 | Loss : 0.1125 | Learning Rate: 0.003125 | Eval loss: 0.11696039140224457
Finished epoch:89 | Loss : 0.1111 | Learning Rate: 0.003125 | Eval loss: 0.114468514919281
Finished epoch:90 | Loss : 0.1122 | Learning Rate: 0.003125 | Eval loss: 0.1115938350558281
Finished epoch:91 | Loss : 0.1183 | Learning Rate: 0.003125 | Eval loss: 0.11473581194877625
Finished epoch:92 | Loss : 0.1114 | Learning Rate: 0.0015625 | Eval loss: 0.1150834783911705
Finished epoch:93 | Loss : 0.1185 | Learning Rate: 0.0015625 | Eval loss: 0.11326170712709427
Finished epoch:94 | Loss : 0.1175 | Learning Rate: 0.0015625 | Eval loss: 0.11378554999828339
Finished epoch:95 | Loss : 0.1157 | Learning Rate: 0.0015625 | Eval loss: 0.10756310075521469
Finished epoch:96 | Loss : 0.1116 | Learning Rate: 0.0015625 | Eval loss: 0.11420705169439316
Finished epoch:97 | Loss : 0.1138 | Learning Rate: 0.0015625 | Eval loss: 0.11315657198429108
Finished epoch:98 | Loss : 0.1087 | Learning Rate: 0.0015625 | Eval loss: 0.11546812206506729
Finished epoch:99 | Loss : 0.1109 | Learning Rate: 0.0015625 | Eval loss: 0.11165173351764679
Finished epoch:100 | Loss : 0.1131 | Learning Rate: 0.0015625 | Eval loss: 0.10903675854206085
Finished epoch:101 | Loss : 0.1101 | Learning Rate: 0.00078125 | Eval loss: 0.11186856031417847
Finished epoch:102 | Loss : 0.1094 | Learning Rate: 0.00078125 | Eval loss: 0.10948494076728821
Finished epoch:103 | Loss : 0.1078 | Learning Rate: 0.00078125 | Eval loss: 0.11311748623847961
Finished epoch:104 | Loss : 0.1126 | Learning Rate: 0.00078125 | Eval loss: 0.11022114008665085
Finished epoch:105 | Loss : 0.1092 | Learning Rate: 0.00078125 | Eval loss: 0.10990966111421585
Finished epoch:106 | Loss : 0.1129 | Learning Rate: 0.00078125 | Eval loss: 0.110203817486763
Finished epoch:107 | Loss : 0.1108 | Learning Rate: 0.00078125 | Eval loss: 0.10899258404970169
Finished epoch:108 | Loss : 0.1111 | Learning Rate: 0.00078125 | Eval loss: 0.11211159080266953
Finished epoch:109 | Loss : 0.1127 | Learning Rate: 0.00078125 | Eval loss: 0.10786675661802292
Finished epoch:110 | Loss : 0.1194 | Learning Rate: 0.00078125 | Eval loss: 0.10956671833992004
Finished epoch:111 | Loss : 0.1096 | Learning Rate: 0.00078125 | Eval loss: 0.10971391946077347
Finished epoch:112 | Loss : 0.1092 | Learning Rate: 0.00078125 | Eval loss: 0.1072862297296524
Finished epoch:113 | Loss : 0.1152 | Learning Rate: 0.00078125 | Eval loss: 0.1074521616101265
Finished epoch:114 | Loss : 0.1199 | Learning Rate: 0.00078125 | Eval loss: 0.10618329793214798
Finished epoch:115 | Loss : 0.1089 | Learning Rate: 0.00078125 | Eval loss: 0.10545279085636139
Finished epoch:116 | Loss : 0.1102 | Learning Rate: 0.00078125 | Eval loss: 0.11108560115098953
Finished epoch:117 | Loss : 0.1183 | Learning Rate: 0.00078125 | Eval loss: 0.11086364090442657
Finished epoch:118 | Loss : 0.1125 | Learning Rate: 0.00078125 | Eval loss: 0.11043716222047806
Finished epoch:119 | Loss : 0.1181 | Learning Rate: 0.00078125 | Eval loss: 0.10976944118738174
Finished epoch:120 | Loss : 0.1083 | Learning Rate: 0.00078125 | Eval loss: 0.10797128826379776
Finished epoch:121 | Loss : 0.1109 | Learning Rate: 0.00078125 | Eval loss: 0.10642488300800323
Finished epoch:122 | Loss : 0.1091 | Learning Rate: 0.00078125 | Eval loss: 0.10784731805324554
Finished epoch:123 | Loss : 0.1184 | Learning Rate: 0.00078125 | Eval loss: 0.1066267266869545
Finished epoch:124 | Loss : 0.1068 | Learning Rate: 0.00078125 | Eval loss: 0.10918670147657394
Finished epoch:125 | Loss : 0.1077 | Learning Rate: 0.00078125 | Eval loss: 0.10808992385864258
Finished epoch:126 | Loss : 0.1081 | Learning Rate: 0.00078125 | Eval loss: 0.11045240610837936
